ph,turbidity,tds,do,temperature,true_class,oracle_class,sample_id
7.134,0.187,274.789,7.439,28.458,POTABLE,POTABLE,3088
3.601,97.243,931.43,4.795,34.408,NON_POTABLE,NON_POTABLE,3089
8.047,0.0,282.644,6.724,22.027,POTABLE,POTABLE,3090
6.393,2.746,264.662,7.507,27.387,POTABLE,MARGINAL,3091
6.481,2.105,387.069,8.406,23.847,POTABLE,MARGINAL,3092
7.664,5.132,435.026,6.012,26.846,MARGINAL,MARGINAL,3093
6.592,0.181,417.798,8.794,27.86,POTABLE,POTABLE,3094
7.582,2.111,231.451,6.89,22.081,POTABLE,MARGINAL,3095
5.88,17.245,577.746,5.458,24.392,MARGINAL,MARGINAL,3096
7.736,11.411,469.309,4.131,23.212,MARGINAL,MARGINAL,3097
7.888,7.628,353.743,5.999,24.234,MARGINAL,MARGINAL,3098
6.139,6.098,315.559,8.058,26.541,POTABLE,MARGINAL,3099
6.918,0.0,326.303,8.997,27.231,POTABLE,POTABLE,3100
7.233,0.0,256.414,8.64,23.018,POTABLE,POTABLE,3101
7.773,0.0,389.564,9.095,25.702,POTABLE,POTABLE,3102
6.743,12.128,260.167,5.51,27.867,MARGINAL,MARGINAL,3103
6.624,18.881,552.0,1.573,27.655,NON_POTABLE,NON_POTABLE,3104
6.868,78.692,1189.686,0.357,30.862,NON_POTABLE,NON_POTABLE,3105
6.773,12.345,521.58,4.624,25.765,MARGINAL,MARGINAL,3106
6.951,1.096,242.644,8.339,23.631,POTABLE,MARGINAL,3107
0.56,64.568,685.131,2.541,27.721,NON_POTABLE,NON_POTABLE,3108
5.679,68.725,969.388,2.747,27.728,NON_POTABLE,NON_POTABLE,3109
6.53,0.0,292.308,6.579,26.775,POTABLE,POTABLE,3110
7.789,58.769,1102.478,0.539,22.289,NON_POTABLE,NON_POTABLE,3111
7.448,4.578,707.805,4.138,26.743,MARGINAL,MARGINAL,3112
2.76,45.642,536.303,2.286,39.216,NON_POTABLE,NON_POTABLE,3113
7.144,2.508,499.32,10.273,29.446,POTABLE,MARGINAL,3114
6.976,11.687,681.071,4.437,22.536,MARGINAL,MARGINAL,3115
4.615,72.947,1093.409,1.913,29.595,NON_POTABLE,NON_POTABLE,3116
5.892,0.591,253.834,7.354,27.181,POTABLE,MARGINAL,3117
7.527,0.399,346.434,9.007,24.41,POTABLE,POTABLE,3118
7.315,1.654,247.572,10.061,18.263,POTABLE,MARGINAL,3119
8.587,7.086,514.169,4.99,28.389,MARGINAL,MARGINAL,3120
3.287,44.448,1130.405,3.269,31.043,NON_POTABLE,NON_POTABLE,3121
7.251,7.284,597.829,5.648,25.954,MARGINAL,MARGINAL,3122
7.192,9.01,534.963,5.898,20.847,MARGINAL,MARGINAL,3123
7.465,11.444,361.018,6.128,26.108,MARGINAL,MARGINAL,3124
7.019,1.233,212.318,6.607,26.075,POTABLE,MARGINAL,3125
8.098,10.595,544.029,4.011,26.262,MARGINAL,MARGINAL,3126
5.883,6.801,456.341,4.859,24.524,MARGINAL,MARGINAL,3127
3.378,31.912,1100.428,2.802,27.711,NON_POTABLE,NON_POTABLE,3128
7.644,0.419,368.579,8.852,23.361,POTABLE,POTABLE,3129
2.037,61.822,1123.491,1.212,27.897,NON_POTABLE,NON_POTABLE,3130
4.058,64.317,670.715,2.65,27.845,NON_POTABLE,NON_POTABLE,3131
7.828,6.489,539.968,4.469,19.476,MARGINAL,MARGINAL,3132
8.333,7.01,352.901,4.211,30.582,MARGINAL,MARGINAL,3133
4.915,57.365,935.408,2.114,29.651,NON_POTABLE,NON_POTABLE,3134
7.389,4.324,975.83,1.151,25.93,NON_POTABLE,NON_POTABLE,3135
1.189,36.783,916.568,1.651,23.625,NON_POTABLE,NON_POTABLE,3136
7.216,13.197,542.73,4.686,29.657,MARGINAL,MARGINAL,3137
7.793,0.0,444.664,9.035,26.507,POTABLE,POTABLE,3138
2.113,71.578,1301.017,2.204,35.913,NON_POTABLE,NON_POTABLE,3139
7.837,2.445,539.456,6.873,20.897,POTABLE,MARGINAL,3140
6.963,0.551,301.552,9.843,19.055,POTABLE,POTABLE,3141
7.569,2.88,389.88,9.742,25.257,POTABLE,MARGINAL,3142
10.218,60.769,736.338,2.85,21.972,NON_POTABLE,NON_POTABLE,3143
6.855,10.685,311.936,5.097,24.349,MARGINAL,MARGINAL,3144
7.685,8.028,658.924,4.154,23.779,MARGINAL,MARGINAL,3145
6.685,5.241,311.001,9.806,29.18,POTABLE,MARGINAL,3146
7.101,13.54,693.419,5.933,31.221,MARGINAL,MARGINAL,3147
6.921,0.0,237.484,7.442,25.002,POTABLE,POTABLE,3148
7.545,7.864,465.323,3.966,22.842,MARGINAL,MARGINAL,3149
5.301,93.381,778.964,0.217,27.898,NON_POTABLE,NON_POTABLE,3150
6.54,0.0,373.657,7.465,20.292,POTABLE,POTABLE,3151
7.652,3.887,425.603,4.254,25.391,MARGINAL,MARGINAL,3152
6.74,6.138,271.229,7.352,32.233,POTABLE,MARGINAL,3153
7.152,3.073,502.867,4.79,25.524,MARGINAL,MARGINAL,3154
6.618,2.032,456.046,6.684,21.995,POTABLE,MARGINAL,3155
8.059,15.8,365.927,5.529,22.55,MARGINAL,MARGINAL,3156
6.748,2.056,120.057,8.846,19.703,POTABLE,MARGINAL,3157
7.255,8.147,535.326,2.562,25.825,MARGINAL,MARGINAL,3158
7.207,0.143,367.339,7.468,21.773,POTABLE,POTABLE,3159
7.402,5.772,371.82,6.66,23.445,MARGINAL,MARGINAL,3160
2.984,38.068,1122.521,1.371,34.504,NON_POTABLE,NON_POTABLE,3161
3.283,58.106,1070.719,2.996,29.67,NON_POTABLE,NON_POTABLE,3162
6.706,20.078,353.365,5.134,31.584,MARGINAL,MARGINAL,3163
7.677,1.125,546.896,7.589,17.389,MARGINAL,MARGINAL,3164
6.757,0.0,282.114,8.884,22.9,POTABLE,POTABLE,3165
5.752,6.15,529.761,2.497,27.761,MARGINAL,NON_POTABLE,3166
4.143,49.87,1265.672,3.106,23.316,NON_POTABLE,NON_POTABLE,3167
6.395,0.0,412.442,9.724,22.922,POTABLE,MARGINAL,3168
7.603,0.379,394.071,8.456,21.646,POTABLE,POTABLE,3169
6.983,0.0,411.507,8.716,21.019,POTABLE,POTABLE,3170
6.978,12.054,367.217,4.429,22.375,MARGINAL,MARGINAL,3171
6.005,3.252,447.436,4.906,29.026,MARGINAL,MARGINAL,3172
7.791,2.829,355.99,8.706,23.867,POTABLE,MARGINAL,3173
6.179,5.101,208.997,9.543,16.928,POTABLE,MARGINAL,3174
7.097,2.333,205.493,9.807,28.5,POTABLE,MARGINAL,3175
7.273,97.014,542.359,1.287,35.645,NON_POTABLE,NON_POTABLE,3176
7.737,11.724,452.504,5.145,30.439,MARGINAL,MARGINAL,3177
6.669,2.861,92.064,7.682,27.687,POTABLE,MARGINAL,3178
7.598,44.671,759.492,4.096,26.501,NON_POTABLE,NON_POTABLE,3179
7.247,4.965,446.99,7.923,28.739,POTABLE,MARGINAL,3180
7.289,3.274,132.568,8.343,26.419,POTABLE,MARGINAL,3181
6.025,1.791,553.57,7.279,23.266,MARGINAL,MARGINAL,3182
4.349,53.611,514.628,0.067,26.265,NON_POTABLE,NON_POTABLE,3183
7.268,3.341,454.643,4.145,32.623,MARGINAL,MARGINAL,3184
6.524,0.0,370.214,7.852,29.629,POTABLE,POTABLE,3185
7.925,0.743,115.101,8.891,21.289,POTABLE,POTABLE,3186
5.442,25.607,1020.914,3.65,33.059,NON_POTABLE,NON_POTABLE,3187
4.422,88.774,945.456,4.544,29.525,NON_POTABLE,NON_POTABLE,3188
6.378,0.0,388.59,8.65,28.023,POTABLE,MARGINAL,3189
7.021,0.0,183.025,10.266,25.715,POTABLE,POTABLE,3190
8.162,16.691,849.188,7.773,18.971,MARGINAL,MARGINAL,3191
7.305,4.001,189.322,7.2,23.95,POTABLE,MARGINAL,3192
5.911,5.351,491.468,4.746,24.872,MARGINAL,MARGINAL,3193
7.265,5.238,264.996,9.517,21.888,POTABLE,MARGINAL,3194
6.59,0.0,519.671,8.878,30.099,POTABLE,MARGINAL,3195
6.632,0.364,191.567,9.259,15.409,POTABLE,POTABLE,3196
5.505,30.71,953.285,2.038,26.931,NON_POTABLE,NON_POTABLE,3197
6.887,0.0,254.748,8.442,23.073,POTABLE,POTABLE,3198
8.035,4.45,442.785,5.82,21.616,MARGINAL,MARGINAL,3199
5.814,1.076,464.865,5.267,24.723,MARGINAL,MARGINAL,3200
6.26,61.096,818.173,2.431,28.851,NON_POTABLE,NON_POTABLE,3201
7.448,55.268,1288.04,3.24,28.982,NON_POTABLE,NON_POTABLE,3202
7.375,9.925,429.996,5.436,26.341,MARGINAL,MARGINAL,3203
6.872,1.757,330.939,6.765,30.547,MARGINAL,MARGINAL,3204
6.611,7.2,407.535,5.253,18.286,MARGINAL,MARGINAL,3205
7.152,0.854,337.839,10.653,18.353,POTABLE,POTABLE,3206
6.536,1.596,297.805,7.524,24.594,POTABLE,MARGINAL,3207
6.837,0.0,134.401,8.564,26.211,POTABLE,POTABLE,3208
7.284,2.721,184.705,6.355,24.54,POTABLE,MARGINAL,3209
8.602,3.605,416.843,5.246,28.01,MARGINAL,MARGINAL,3210
7.074,0.0,416.353,8.249,26.728,POTABLE,POTABLE,3211
4.741,2.765,812.369,1.524,25.332,NON_POTABLE,NON_POTABLE,3212
7.262,1.219,397.037,8.742,23.712,POTABLE,MARGINAL,3213
7.063,5.386,487.746,6.646,29.267,MARGINAL,MARGINAL,3214
4.829,100.0,447.044,1.709,33.804,NON_POTABLE,NON_POTABLE,3215
7.907,1.227,244.012,9.838,22.906,POTABLE,MARGINAL,3216
7.873,17.645,417.626,3.672,23.788,MARGINAL,MARGINAL,3217
6.71,2.95,354.864,10.073,21.001,POTABLE,MARGINAL,3218
7.797,11.529,437.791,4.999,27.037,MARGINAL,MARGINAL,3219
6.923,11.523,546.873,7.193,23.546,MARGINAL,MARGINAL,3220
7.057,1.224,362.022,4.8,21.65,MARGINAL,MARGINAL,3221
6.183,1.017,384.023,8.481,25.0,POTABLE,MARGINAL,3222
7.362,33.012,947.649,1.298,23.78,NON_POTABLE,NON_POTABLE,3223
7.14,47.024,865.619,2.476,25.834,NON_POTABLE,NON_POTABLE,3224
6.416,0.0,312.869,7.536,19.621,POTABLE,MARGINAL,3225
7.648,0.0,337.655,9.021,27.79,POTABLE,POTABLE,3226
5.654,40.923,1083.509,1.938,26.323,NON_POTABLE,NON_POTABLE,3227
6.161,0.0,565.349,4.927,28.498,MARGINAL,MARGINAL,3228
6.511,0.0,206.842,9.626,23.297,POTABLE,POTABLE,3229
7.167,0.797,323.146,9.281,25.154,POTABLE,POTABLE,3230
8.102,11.848,733.79,4.426,24.918,MARGINAL,MARGINAL,3231
7.265,10.326,418.236,4.722,27.544,MARGINAL,MARGINAL,3232
7.035,1.699,489.267,3.758,29.796,MARGINAL,MARGINAL,3233
7.289,52.299,729.429,4.253,27.73,NON_POTABLE,NON_POTABLE,3234
6.576,0.0,460.193,8.061,24.715,POTABLE,POTABLE,3235
6.678,0.047,326.581,8.831,19.41,POTABLE,POTABLE,3236
7.355,26.932,1033.003,1.315,20.537,NON_POTABLE,NON_POTABLE,3237
7.029,0.0,125.731,8.205,23.086,POTABLE,POTABLE,3238
4.231,54.488,855.204,2.569,32.106,NON_POTABLE,NON_POTABLE,3239
1.868,28.312,912.573,2.748,18.803,NON_POTABLE,NON_POTABLE,3240
6.933,0.0,283.612,9.838,22.613,POTABLE,POTABLE,3241
6.784,0.0,113.263,7.322,24.342,POTABLE,POTABLE,3242
5.023,7.139,769.386,1.802,27.05,NON_POTABLE,NON_POTABLE,3243
6.997,1.58,234.746,9.178,25.075,POTABLE,MARGINAL,3244
7.543,15.107,556.96,4.642,24.731,MARGINAL,MARGINAL,3245
7.689,0.0,127.033,9.894,22.921,POTABLE,POTABLE,3246
8.597,13.897,521.509,7.901,23.363,MARGINAL,MARGINAL,3247
8.425,0.0,389.166,4.407,24.671,MARGINAL,MARGINAL,3248
7.55,4.535,487.408,8.421,26.394,POTABLE,MARGINAL,3249
8.527,13.264,555.71,8.498,24.307,MARGINAL,MARGINAL,3250
9.995,2.078,305.546,5.024,32.245,MARGINAL,NON_POTABLE,3251
7.869,4.684,671.604,6.221,32.7,MARGINAL,MARGINAL,3252
7.728,7.377,543.975,5.671,32.12,MARGINAL,MARGINAL,3253
7.689,7.704,554.602,4.631,30.806,MARGINAL,MARGINAL,3254
7.4,6.858,501.481,3.731,29.824,MARGINAL,MARGINAL,3255
7.566,7.216,435.593,3.928,28.12,MARGINAL,MARGINAL,3256
8.851,1.101,185.963,8.547,29.067,POTABLE,MARGINAL,3257
7.086,0.0,462.03,7.377,16.566,POTABLE,POTABLE,3258
1.351,82.865,1477.943,1.228,32.307,NON_POTABLE,NON_POTABLE,3259
8.124,8.241,373.371,6.269,25.51,MARGINAL,MARGINAL,3260
6.692,0.0,122.205,7.676,19.157,POTABLE,POTABLE,3261
9.127,15.855,491.308,4.365,26.885,MARGINAL,NON_POTABLE,3262
9.502,46.404,1180.994,0.598,29.61,NON_POTABLE,NON_POTABLE,3263
6.302,0.0,406.06,8.488,20.495,POTABLE,MARGINAL,3264
7.365,0.702,125.584,9.609,23.278,POTABLE,POTABLE,3265
2.894,37.744,783.741,2.925,21.731,NON_POTABLE,NON_POTABLE,3266
7.827,0.0,576.457,6.12,31.44,MARGINAL,MARGINAL,3267
6.191,85.236,1392.988,3.936,25.786,NON_POTABLE,NON_POTABLE,3268
7.36,1.066,288.018,7.305,25.387,POTABLE,MARGINAL,3269
4.556,25.046,501.53,3.833,34.708,NON_POTABLE,NON_POTABLE,3270
7.191,2.321,256.299,8.174,24.289,POTABLE,MARGINAL,3271
7.453,5.898,433.454,10.752,19.289,POTABLE,MARGINAL,3272
5.976,6.151,565.464,4.972,26.399,MARGINAL,MARGINAL,3273
8.542,5.534,576.96,7.032,24.702,MARGINAL,MARGINAL,3274
5.268,61.079,651.51,3.008,31.404,NON_POTABLE,NON_POTABLE,3275
6.813,1.885,246.45,2.884,25.304,MARGINAL,MARGINAL,3276
7.182,0.089,490.49,7.951,23.43,POTABLE,POTABLE,3277
4.056,35.676,944.43,2.429,27.642,NON_POTABLE,NON_POTABLE,3278
7.212,2.645,258.784,9.531,18.081,POTABLE,MARGINAL,3279
7.341,8.464,342.027,8.223,25.518,POTABLE,MARGINAL,3280
6.883,0.0,362.013,10.886,26.86,POTABLE,POTABLE,3281
1.409,68.523,463.009,2.783,24.857,NON_POTABLE,NON_POTABLE,3282
7.073,0.0,547.308,4.045,25.674,MARGINAL,MARGINAL,3283
7.369,10.97,310.874,4.166,21.551,MARGINAL,MARGINAL,3284
6.21,56.739,638.411,1.52,22.97,NON_POTABLE,NON_POTABLE,3285
8.623,9.217,480.869,8.153,25.675,MARGINAL,MARGINAL,3286
2.881,51.384,1126.345,2.534,28.846,NON_POTABLE,NON_POTABLE,3287
6.981,0.0,221.822,7.57,21.783,POTABLE,POTABLE,3288
7.39,0.0,340.555,9.459,22.69,POTABLE,POTABLE,3289
8.851,56.947,805.006,3.646,33.807,NON_POTABLE,NON_POTABLE,3290
4.965,86.254,587.647,0.575,22.314,NON_POTABLE,NON_POTABLE,3291
4.898,31.036,759.187,1.92,30.089,NON_POTABLE,NON_POTABLE,3292
7.257,1.957,245.874,7.0,26.154,POTABLE,MARGINAL,3293
8.942,4.407,550.15,6.82,23.63,MARGINAL,MARGINAL,3294
8.189,0.0,476.106,8.37,29.943,POTABLE,POTABLE,3295
7.083,1.579,365.885,8.704,22.824,POTABLE,MARGINAL,3296
5.705,36.59,849.433,2.075,24.88,NON_POTABLE,NON_POTABLE,3297
7.623,2.705,374.175,9.757,18.655,POTABLE,MARGINAL,3298
7.699,0.0,319.884,9.295,21.241,POTABLE,POTABLE,3299
6.917,2.62,319.53,7.462,19.43,POTABLE,MARGINAL,3300
7.705,1.495,337.512,8.197,28.257,POTABLE,MARGINAL,3301
3.831,46.013,900.274,1.212,30.603,NON_POTABLE,NON_POTABLE,3302
6.175,100.0,771.982,1.361,36.633,NON_POTABLE,NON_POTABLE,3303
7.503,5.468,617.138,6.386,35.837,MARGINAL,MARGINAL,3304
6.728,0.0,193.368,6.207,25.11,POTABLE,MARGINAL,3305
3.045,100.0,710.292,2.995,30.306,NON_POTABLE,NON_POTABLE,3306
7.782,13.881,452.616,4.918,25.903,MARGINAL,MARGINAL,3307
1.689,84.738,477.051,3.719,28.98,NON_POTABLE,NON_POTABLE,3308
3.652,92.503,1045.528,2.782,25.571,NON_POTABLE,NON_POTABLE,3309
6.193,4.825,718.478,5.51,30.227,MARGINAL,MARGINAL,3310
7.629,0.0,313.643,8.504,19.678,POTABLE,POTABLE,3311
6.751,0.198,315.412,8.926,24.944,POTABLE,POTABLE,3312
7.234,9.179,430.89,8.972,27.014,POTABLE,MARGINAL,3313
4.755,81.693,1111.18,3.038,22.757,NON_POTABLE,NON_POTABLE,3314
6.981,9.84,557.277,4.473,29.256,MARGINAL,MARGINAL,3315
6.872,12.284,651.997,5.668,29.057,MARGINAL,MARGINAL,3316
7.663,6.758,209.516,4.504,27.956,MARGINAL,MARGINAL,3317
7.161,1.961,402.271,9.263,21.079,POTABLE,MARGINAL,3318
3.878,64.668,751.786,0.418,23.603,NON_POTABLE,NON_POTABLE,3319
8.452,3.732,472.755,5.122,26.741,MARGINAL,MARGINAL,3320
7.192,0.0,164.113,5.932,17.644,POTABLE,MARGINAL,3321
6.661,4.216,421.155,7.457,24.904,POTABLE,MARGINAL,3322
2.443,37.174,568.74,2.464,24.109,NON_POTABLE,NON_POTABLE,3323
7.847,1.82,368.727,8.669,23.521,POTABLE,MARGINAL,3324
0.0,19.096,579.135,1.598,23.336,NON_POTABLE,NON_POTABLE,3325
5.851,0.263,195.755,10.429,18.83,POTABLE,MARGINAL,3326
7.268,6.652,511.493,4.444,21.129,MARGINAL,MARGINAL,3327
8.248,6.076,762.084,4.826,23.271,MARGINAL,MARGINAL,3328
2.554,17.143,569.767,2.452,31.945,NON_POTABLE,NON_POTABLE,3329
6.721,0.0,220.868,9.357,23.894,POTABLE,POTABLE,3330
8.15,1.135,356.621,6.979,23.779,POTABLE,MARGINAL,3331
5.966,3.72,213.167,6.584,27.662,POTABLE,MARGINAL,3332
6.81,0.0,116.053,9.327,22.849,POTABLE,POTABLE,3333
5.704,82.943,750.546,4.21,29.989,NON_POTABLE,NON_POTABLE,3334
5.388,73.848,869.902,1.66,25.089,NON_POTABLE,NON_POTABLE,3335
8.351,5.657,555.796,6.335,24.826,MARGINAL,MARGINAL,3336
7.672,0.0,473.953,7.4,21.461,POTABLE,POTABLE,3337
6.463,0.0,535.824,6.498,19.528,MARGINAL,MARGINAL,3338
7.359,58.368,979.609,1.722,22.859,NON_POTABLE,NON_POTABLE,3339
7.856,43.176,782.306,3.727,30.502,NON_POTABLE,NON_POTABLE,3340
7.247,4.08,238.859,8.736,30.297,POTABLE,MARGINAL,3341
7.091,0.0,350.961,8.394,22.758,POTABLE,POTABLE,3342
7.404,2.142,286.313,7.951,22.634,POTABLE,MARGINAL,3343
8.001,3.965,315.217,7.679,22.714,POTABLE,MARGINAL,3344
5.298,93.327,1043.398,1.735,24.672,NON_POTABLE,NON_POTABLE,3345
7.316,2.659,513.526,7.87,31.761,POTABLE,MARGINAL,3346
2.001,42.053,818.174,4.374,29.281,NON_POTABLE,NON_POTABLE,3347
8.009,0.703,392.958,8.233,27.554,POTABLE,POTABLE,3348
7.722,10.405,574.033,5.981,31.463,MARGINAL,MARGINAL,3349
4.395,26.738,1254.675,1.309,21.956,NON_POTABLE,NON_POTABLE,3350
4.323,20.313,559.729,3.46,28.82,NON_POTABLE,NON_POTABLE,3351
9.563,4.491,581.135,8.221,24.613,MARGINAL,NON_POTABLE,3352
6.957,0.0,332.259,9.049,14.329,POTABLE,POTABLE,3353
6.323,0.0,348.77,10.6,24.078,POTABLE,MARGINAL,3354
0.668,46.685,854.328,4.146,29.201,NON_POTABLE,NON_POTABLE,3355
5.461,24.278,945.595,2.95,26.586,NON_POTABLE,NON_POTABLE,3356
6.194,0.0,327.071,9.451,26.632,POTABLE,MARGINAL,3357
6.7,2.494,421.878,8.207,30.332,POTABLE,MARGINAL,3358
7.066,6.26,665.795,6.201,25.761,MARGINAL,MARGINAL,3359
7.411,4.195,140.031,9.323,31.324,POTABLE,MARGINAL,3360
7.609,7.633,424.718,5.69,27.223,MARGINAL,MARGINAL,3361
7.219,8.856,513.966,7.41,23.276,MARGINAL,MARGINAL,3362
2.505,99.232,798.032,2.992,25.772,NON_POTABLE,NON_POTABLE,3363
7.017,0.644,411.467,8.546,18.858,POTABLE,POTABLE,3364
6.631,0.0,498.384,5.062,22.09,MARGINAL,MARGINAL,3365
6.737,1.574,289.501,6.165,23.187,MARGINAL,MARGINAL,3366
7.089,0.0,449.301,8.621,27.378,POTABLE,POTABLE,3367
7.211,6.589,382.258,8.013,23.998,POTABLE,MARGINAL,3368
6.267,5.95,328.07,2.849,33.454,MARGINAL,MARGINAL,3369
11.393,52.81,1078.54,2.427,25.846,NON_POTABLE,NON_POTABLE,3370
4.879,75.536,748.374,5.457,25.033,NON_POTABLE,NON_POTABLE,3371
6.626,2.049,423.204,10.058,27.082,POTABLE,MARGINAL,3372
3.341,26.837,895.416,0.0,30.61,NON_POTABLE,NON_POTABLE,3373
6.45,1.974,539.164,5.896,24.893,MARGINAL,MARGINAL,3374
7.21,0.0,424.375,8.269,22.084,POTABLE,POTABLE,3375
7.485,69.937,1067.401,0.0,27.161,NON_POTABLE,NON_POTABLE,3376
6.51,7.884,533.617,6.401,24.508,MARGINAL,MARGINAL,3377
2.806,28.507,708.646,5.236,33.671,NON_POTABLE,NON_POTABLE,3378
7.563,2.304,507.423,3.347,30.736,MARGINAL,MARGINAL,3379
5.218,82.387,668.135,0.926,30.383,NON_POTABLE,NON_POTABLE,3380
7.489,0.0,232.582,10.388,21.752,POTABLE,POTABLE,3381
4.019,49.528,534.83,1.273,34.196,NON_POTABLE,NON_POTABLE,3382
7.148,0.0,455.804,9.33,26.313,POTABLE,POTABLE,3383
6.945,3.705,229.026,8.195,17.634,POTABLE,MARGINAL,3384
5.524,61.553,1000.187,1.781,32.016,NON_POTABLE,NON_POTABLE,3385
2.68,76.482,1158.407,3.569,32.467,NON_POTABLE,NON_POTABLE,3386
7.591,1.986,348.422,6.695,25.461,MARGINAL,MARGINAL,3387
7.905,2.97,548.249,5.353,27.04,MARGINAL,MARGINAL,3388
6.459,1.806,461.738,7.931,32.685,MARGINAL,MARGINAL,3389
6.959,9.62,706.945,7.584,26.473,MARGINAL,MARGINAL,3390
5.267,85.303,535.032,2.375,33.962,NON_POTABLE,NON_POTABLE,3391
7.03,0.0,349.117,7.947,29.562,POTABLE,POTABLE,3392
8.173,12.704,458.178,7.285,26.556,MARGINAL,MARGINAL,3393
7.307,0.0,286.551,8.746,24.607,POTABLE,POTABLE,3394
7.914,9.431,458.24,5.156,31.452,MARGINAL,MARGINAL,3395
6.816,7.641,297.175,6.813,26.617,MARGINAL,MARGINAL,3396
7.856,0.0,108.74,9.726,25.928,POTABLE,POTABLE,3397
2.93,43.29,508.646,1.265,34.627,NON_POTABLE,NON_POTABLE,3398
7.639,36.931,545.276,2.212,21.33,NON_POTABLE,NON_POTABLE,3399
7.602,2.231,188.239,9.203,20.832,POTABLE,MARGINAL,3400
4.781,33.345,903.018,2.573,19.527,NON_POTABLE,NON_POTABLE,3401
7.536,2.144,365.228,9.111,20.437,POTABLE,MARGINAL,3402
6.349,0.0,535.613,6.369,15.969,POTABLE,MARGINAL,3403
8.531,9.307,658.804,8.028,24.938,MARGINAL,MARGINAL,3404
6.299,12.147,369.78,3.493,25.566,MARGINAL,MARGINAL,3405
8.88,7.87,456.615,4.325,26.235,MARGINAL,MARGINAL,3406
7.87,8.255,702.14,5.948,27.789,MARGINAL,MARGINAL,3407
6.613,1.602,392.198,7.73,20.957,POTABLE,MARGINAL,3408
7.727,2.936,322.627,7.585,22.667,POTABLE,MARGINAL,3409
8.231,7.258,443.597,6.807,31.22,MARGINAL,MARGINAL,3410
7.387,0.0,275.111,8.787,16.468,POTABLE,POTABLE,3411
7.651,6.116,616.726,5.873,27.897,MARGINAL,MARGINAL,3412
6.684,0.0,413.511,9.438,20.233,POTABLE,POTABLE,3413
3.648,14.472,1118.059,3.784,20.657,NON_POTABLE,NON_POTABLE,3414
3.973,61.03,802.755,0.725,30.498,NON_POTABLE,NON_POTABLE,3415
6.543,2.632,521.717,5.606,21.046,MARGINAL,MARGINAL,3416
0.591,89.559,782.271,3.006,24.094,NON_POTABLE,NON_POTABLE,3417
8.355,4.333,686.104,7.685,22.974,MARGINAL,MARGINAL,3418
6.952,2.35,408.734,10.235,26.344,POTABLE,MARGINAL,3419
6.856,2.694,133.052,7.576,27.072,POTABLE,MARGINAL,3420
6.493,51.181,589.035,1.637,29.3,NON_POTABLE,NON_POTABLE,3421
7.54,2.397,348.748,7.949,31.108,MARGINAL,MARGINAL,3422
7.659,3.104,413.562,7.946,21.481,POTABLE,MARGINAL,3423
6.664,0.0,258.065,8.099,24.534,POTABLE,POTABLE,3424
6.964,1.463,325.194,8.158,23.089,POTABLE,MARGINAL,3425
8.088,12.521,748.411,6.376,22.18,MARGINAL,MARGINAL,3426
7.573,0.0,254.936,9.19,18.548,POTABLE,POTABLE,3427
8.458,0.739,634.584,7.131,33.501,MARGINAL,MARGINAL,3428
6.645,2.137,340.299,8.793,22.81,POTABLE,MARGINAL,3429
7.839,2.661,342.072,8.724,20.656,POTABLE,MARGINAL,3430
6.448,0.0,331.56,9.327,17.344,POTABLE,MARGINAL,3431
6.225,95.07,931.895,0.0,28.278,NON_POTABLE,NON_POTABLE,3432
7.405,3.87,312.682,4.866,30.055,MARGINAL,MARGINAL,3433
6.938,0.0,100.921,6.189,22.15,POTABLE,MARGINAL,3434
8.094,9.46,477.023,7.09,19.99,MARGINAL,MARGINAL,3435
7.354,13.108,397.067,5.967,26.022,MARGINAL,MARGINAL,3436
7.08,0.27,359.92,7.842,24.06,POTABLE,POTABLE,3437
6.427,2.373,397.809,7.196,23.517,POTABLE,MARGINAL,3438
6.335,0.0,178.37,7.856,22.212,POTABLE,MARGINAL,3439
6.823,2.938,670.613,3.731,32.908,MARGINAL,MARGINAL,3440
8.764,12.358,578.135,4.867,22.14,MARGINAL,MARGINAL,3441
7.702,2.751,427.713,8.493,21.397,POTABLE,MARGINAL,3442
3.435,66.221,1174.889,0.652,21.525,NON_POTABLE,NON_POTABLE,3443
8.394,66.115,1145.954,0.866,32.294,NON_POTABLE,NON_POTABLE,3444
7.336,0.0,415.796,6.44,22.214,MARGINAL,MARGINAL,3445
7.678,0.0,497.513,8.131,24.667,POTABLE,POTABLE,3446
6.612,11.372,686.31,6.163,26.155,MARGINAL,MARGINAL,3447
5.558,74.661,390.449,1.562,25.015,NON_POTABLE,NON_POTABLE,3448
8.854,61.78,924.77,0.0,21.272,NON_POTABLE,NON_POTABLE,3449
7.09,0.526,341.496,8.853,29.635,POTABLE,POTABLE,3450
7.208,63.193,894.891,3.333,30.041,NON_POTABLE,NON_POTABLE,3451
6.827,0.0,350.236,8.68,24.966,POTABLE,POTABLE,3452
7.128,1.193,417.04,8.036,22.935,POTABLE,MARGINAL,3453
7.482,0.0,196.735,8.22,17.3,POTABLE,POTABLE,3454
7.203,0.285,300.76,6.791,20.994,POTABLE,POTABLE,3455
6.823,5.002,223.749,9.047,26.3,POTABLE,MARGINAL,3456
6.819,19.064,713.032,8.025,33.201,MARGINAL,MARGINAL,3457
7.085,0.0,247.374,7.262,16.676,POTABLE,POTABLE,3458
5.876,10.552,400.13,7.434,34.87,MARGINAL,MARGINAL,3459
